Unique ID,Date of injury resulting in death (month/day/year),City,State,Zip Code,County,Latitude,Longitude,Agency responsible for death,Cause of death,Intentional Use of Force (Developing),Date (Year)
25836,03/16/2005,Metairie,LA,70003.0,JEFFERSON,29.9973301,-90.2003001,Jefferson Parish Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
19650,03/17/2005,Pikeville,KY,41501.0,PIKE,37.4795454,-82.519511,Kentucky State Police,Gunshot,"Intentional Use of Force, Deadly",2005.0
19649,03/17/2005,Owensboro,KY,42303.0,DAVIESS,37.771221,-87.108883,Owensboro Police Department,Gunshot,Suicide,2005.0
19651,03/17/2005,Pikeville,KY,41501.0,PIKE,37.4795454,-82.519511,Kentucky State Police,Gunshot,Suicide,2005.0
4058,03/17/2005,Jackson,MS,39209.0,HINDS,32.3197177,-90.2366365,Jackson Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4057,03/17/2005,Lynnwood,WA,98087.0,SNOHOMISH,47.858571,-122.2392478,Snohomish County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4059,03/17/2005,Hobe Sound,FL,33455.0,MARTIN,27.112643,-80.159838,Martin County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
18853,03/18/2005,Rock Hill,SC,29730.0,YORK,34.8924739,-80.9545322,Rock Hill Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
20354,03/18/2005,Tomahawk,WI,54487.0,LINCOLN,45.4744038,-89.6924548,Oneida County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4060,03/18/2005,Colorado Springs,CO,80903.0,EL PASO,38.8325509,-104.8272508,El Paso County Sheriff's Office,Vehicle,Vehicle/Pursuit,2005.0
4061,03/18/2005,Shelton,WA,98584.0,MASON,47.2569779,-123.100999,Mason County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4065,03/19/2005,Allentown,PA,18103.0,LEHIGH,40.5954228,-75.4649334,Allentown Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4062,03/19/2005,House Springs,MO,63051.0,JEFFERSON,38.3837288,-90.529843,"Jefferson County Sheriff's Office, Pevely Police Department",Gunshot,"Intentional Use of Force, Deadly",2005.0
4063,03/19/2005,DeQuincy,LA,70633.0,CALCASIEU,30.4508575,-93.4332292,Calcasieu Parish Sheriff's Office,Vehicle,Vehicle/Pursuit,2005.0
4064,03/19/2005,White Marsh,MD,21162.0,BALTIMORE,39.3827235,-76.4094424,Baltimore County Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4067,03/20/2005,Portland,OR,97266.0,MULTNOMAH,45.4780993,-122.5653422,Portland Police Bureau,Gunshot,"Intentional Use of Force, Deadly",2005.0
4066,03/20/2005,Garland,TX,75040.0,DALLAS,32.926015,-96.6018007,Garland Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4068,03/20/2005,Bell Gardens,CA,90201.0,LOS ANGELES,33.9633035,-118.1579967,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4071,03/21/2005,Chicago,IL,60640.0,COOK,41.965072,-87.6535169,Chicago Police Department,Beaten/Bludgeoned with instrument,Yes,2005.0
4070,03/21/2005,Leavenworth,KS,66048.0,LEAVENWORTH,39.2885428,-94.9416066,"Leavenworth Police Department, Leavenworth County Sheriff's Office",Gunshot,Suicide,2005.0
4069,03/21/2005,Seattle,WA,98118.0,KING,47.5442315,-122.2740493,Seattle Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4072,03/23/2005,Whitehall,OH,43213.0,FRANKLIN,39.9733429,-82.8971537,Whitehall Police Department,Gunshot,Suicide,2005.0
4073,03/23/2005,Indiana,PA,15701.0,INDIANA,40.6308379,-79.1476103,Indiana Borough Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4074,03/24/2005,Santa Barbara,CA,93101.0,SANTA BARBARA,34.4146718,-119.6978095,Santa Barbara Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4075,03/24/2005,New Orleans,LA,70117.0,ORLEANS,29.971068,-90.040378,New Orleans Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
19865,03/25/2005,Easton,PA,18042.0,NORTHAMPTON,40.6901968,-75.2092995,Easton Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4077,03/25/2005,Dallas,TX,75227.0,DALLAS,32.7592849,-96.6568707,Dallas Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4076,03/25/2005,Albuquerque,NM,87102.0,BERNALILLO,35.0888678,-106.6483416,Albuquerque Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4079,03/26/2005,Caseyville,IL,62232.0,ST CLAIR,38.624257,-90.035445,Caseyville Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4080,03/26/2005,Castleberry,AL,36432.0,CONECUH,31.3384787,-87.1095433,Georgiana Police Department,Vehicle,Vehicle/Pursuit,2005.0
4081,03/27/2005,Chicago,IL,60621.0,COOK,41.787411,-87.638019,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4082,03/27/2005,Kansas City,MO,64127.0,JACKSON,39.0782813,-94.5340028,Kansas City Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
19652,03/27/2005,Blackey,KY,41804.0,LETCHER,37.1400957,-82.979051,Kentucky State Police,Gunshot,"Intentional Use of Force, Deadly",2005.0
19654,03/28/2005,Louisville,KY,40216.0,JEFFERSON,38.1888878,-85.8359931,Louisville Metro Police Department,Gunshot,Suicide,2005.0
19653,03/28/2005,Lexington,KY,40504.0,FAYETTE,38.0564545,-84.5471907,Lexington Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
22160,03/28/2005,Columbus,IN,47201.0,BARTHOLOMEW,39.1813436,-86.0547933,Bartholomew County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4083,03/29/2005,Colorado Springs,CO,80909.0,EL PASO,38.8470936,-104.7666469,Colorado Springs Police Department,Vehicle,Vehicle/Pursuit,2005.0
20353,03/29/2005,Kenosha,WI,53143.0,KENOSHA,42.5692708,-87.8354304,Kenosha Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4084,03/29/2005,Odessa,TX,79763.0,ECTOR,31.80914,-102.4331698,Ector County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
25837,03/29/2005,Union,NJ,7083.0,UNION,40.7121887,-74.2524817,Union County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4088,03/30/2005,Coos Bay,OR,97420.0,COOS,43.3386171,-124.3170012,Coos County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4085,03/30/2005,San Diego,CA,92105.0,SAN DIEGO,32.7245411,-117.1051462,San Diego Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4086,03/30/2005,Parma,OH,44129.0,CUYAHOGA,41.4072873,-81.7286054,Parma Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4087,03/30/2005,Westwego,LA,70094.0,JEFFERSON,29.9060388,-90.1422962,Westwego Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4090,03/31/2005,Bakersfield,CA,93307.0,KERN,35.3540844,-118.9126717,Kern County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4091,03/31/2005,Houston,TX,77007.0,HARRIS,29.7823024,-95.4365191,Houston Police Department,Gunshot,Suicide,2005.0
4089,03/31/2005,Bellflower,CA,90706.0,LOS ANGELES,33.8950224,-118.1174545,Los Angeles County Sheriff's Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4093,04/01/2005,Puyallup,WA,98375.0,PIERCE,47.1180841,-122.3575007,Pierce County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4092,04/01/2005,Thornton,CO,80229.0,ADAMS,39.85506,-104.94611,Thornton Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4094,04/01/2005,Montgomery,AL,36109.0,MONTGOMERY,32.3830669,-86.2462231,Montgomery Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
21560,04/01/2005,Baltimore,MD,21218.0,BALTIMORE CITY,39.3163466,-76.6097092,Baltimore Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
25838,04/01/2005,Baltimore,MD,21218.0,BALTIMORE CITY,39.316344,-76.6097028,Baltimore Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
22493,04/02/2005,Richmond,VA,23234.0,CHESTERFIELD,37.4704698,-77.4791019,Richmond Police Department,Vehicle,Vehicle/Pursuit,2005.0
4097,04/03/2005,Delhi,CA,95315.0,MERCED,37.4026826,-120.7471859,"Merced County Sheriff's Office, Livingston Police Department",Tasered,Yes,2005.0
4098,04/03/2005,South San Francisco,CA,94080.0,SAN MATEO,37.6600828,-122.4053395,South San Francisco Police Department,Asphyxiated/Restrained,Yes,2005.0
4099,04/03/2005,Fort Worth,TX,76111.0,TARRANT,32.7550064,-97.3021466,Fort Worth Police Department,Tasered,Yes,2005.0
4095,04/03/2005,Redding,CA,96001.0,SHASTA,40.513302,-122.3661,Redding Police Department,Vehicle,Vehicle/Pursuit,2005.0
4096,04/03/2005,Camarillo,CA,93010.0,VENTURA,34.2236349,-119.0506451,Ventura County Sheriff's Office,Vehicle,Vehicle/Pursuit,2005.0
4100,04/04/2005,Anaheim,CA,92801.0,ORANGE,33.8470637,-117.9464789,Anaheim Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4101,04/04/2005,Hephzibah,GA,30815.0,RICHMOND,33.203254,-82.023664,"U.S. Federal Bureau of Investigation, Georgia State Patrol",Gunshot,"Intentional Use of Force, Deadly",2005.0
4102,04/04/2005,San Diego,CA,92101.0,SAN DIEGO,32.7125789,-117.1610627,San Diego Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4103,04/05/2005,Mission Viejo,CA,92691.0,ORANGE,33.6092001,-117.6626407,Orange County Sheriff's Department,Vehicle,Vehicle/Pursuit,2005.0
4104,04/05/2005,Mission Viejo,CA,92691.0,ORANGE,33.6092001,-117.6626407,Orange County Sheriff's Department,Vehicle,Vehicle/Pursuit,2005.0
4106,04/05/2005,Columbus,GA,31906.0,MUSCOGEE,32.467194,-84.955625,Columbus Police Department,Other,Yes,2005.0
4107,04/06/2005,Miami,FL,33150.0,MIAMI DADE,25.8488969,-80.2092218,Miami-Dade Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
25839,04/06/2005,Houston,TX,77087.0,HARRIS,29.7161009,-95.2907723,Brookside Village Police Department,Gunshot,"Intenional Use of Force, Deadly",2005.0
27418,04/07/2005,Scottsdale,AZ,85258.0,MARICOPA,33.581658,-111.890889,Scottsdale Police Department,Vehicle,Vehicle/Pursuit,2005.0
4109,04/07/2005,Phoenix,AZ,85009.0,MARICOPA,33.4659621,-112.1474509,Phoenix Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4110,04/08/2005,Huntsville,AL,35805.0,MADISON,34.7144607,-86.6480706,Huntsville Police Department,Vehicle,Vehicle/Pursuit,2005.0
4111,04/08/2005,Huntsville,AL,35805.0,MADISON,34.7095478,-86.6640797,Huntsville Police Department,Vehicle,Vehicle/Pursuit,2005.0
4112,04/08/2005,Wichita,KS,67217.0,SEDGWICK,37.6504952,-97.3512139,Sedgwick County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
22492,04/09/2005,Richmond,VA,23234.0,CHESTERFIELD,37.4707128,-77.4430779,Richmond Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4113,04/09/2005,Cedar Rapids,IA,52404.0,LINN,41.9282595,-91.6317019,Linn County Sheriff's Office,Vehicle,Vehicle/Pursuit,2005.0
4114,04/09/2005,Los Angeles,CA,90059.0,LOS ANGELES,33.9328033,-118.2555576,Los Angeles Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4115,04/10/2005,Huntington Beach,CA,92646.0,ORANGE,33.6766702,-117.9747919,Huntington Beach Police Department,Gunshot,Suicide,2005.0
25840,04/10/2005,Murray,UT,84107.0,SALT LAKE,40.6655442,-111.8883857,Murray Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4117,04/11/2005,Martinsburg,WV,25405.0,BERKELEY,39.4401489,-77.985963,West Virginia State Police,Gunshot,"Intentional Use of Force, Deadly",2005.0
4116,04/11/2005,,KS,,CHEROKEE,37.3458874,-94.8088504,Cherokee County Sheriff's Office,Vehicle,Suicide,2005.0
4118,04/11/2005,Brownwood,TX,76801.0,BROWN,31.7252313,-99.0040297,Brown County Sheriff's Office,Medical emergency,Yes,2005.0
18956,04/12/2005,Bethany,OK,73008.0,OKLAHOMA,35.5221469,-97.632549,Bethany Police Department,Gunshot,Suicide,2005.0
4119,04/12/2005,St. Petersburg,FL,33712.0,PINELLAS,27.7545461,-82.6762532,Pinellas County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4122,04/13/2005,Phelps,NY,14532.0,ONTARIO,42.954465,-77.0469341,Ontario County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4120,04/13/2005,Desert Center,CA,92239.0,RIVERSIDE,33.7106875,-115.4003054,U.S. Border Patrol,Vehicle,Vehicle/Pursuit,2005.0
4121,04/13/2005,East Cleveland,OH,44112.0,CUYAHOGA,41.5388932,-81.575825,East Cleveland Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4127,04/14/2005,Detroit,MI,48226.0,WAYNE,42.3330214,-83.0415283,Michigan State Police,Gunshot,"Intentional Use of Force, Deadly",2005.0
4124,04/14/2005,Wichita Falls,TX,,WICHITA,33.8649466,-98.4458095,Wichita County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4126,04/14/2005,Randleman,NC,27317.0,RANDOLPH,35.8131242,-79.8353185,Randleman Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4123,04/14/2005,Lagunitas-Forest Knolls,CA,94933.0,MARIN,38.0133749,-122.6870088,Marin County Sheriff's Office,Gunshot,Suicide,2005.0
4125,04/14/2005,Bloomington,IL,61701.0,MCLEAN,40.4833611,-88.9986897,Bloomington Police Department,Vehicle,Vehicle/Pursuit,2005.0
4129,04/15/2005,Missoula,MT,59801.0,MISSOULA,46.871676,-114.006538,Missoula Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4128,04/15/2005,Montgomery,AL,36109.0,MONTGOMERY,32.3830852,-86.2457812,Montgomery Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4130,04/16/2005,Thornton,CO,80229.0,ADAMS,39.8669113,-104.9653473,Thornton Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4131,04/17/2005,Rogers,AR,72756.0,BENTON,36.3408306,-94.1255717,Rogers Police Department,Vehicle,Vehicle/Pursuit,2005.0
4132,04/18/2005,Des Moines,IA,50317.0,POLK,41.604864,-93.550118,Des Moines Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4133,04/18/2005,Tuscaloosa,AL,35405.0,TUSCALOOSA,33.162945,-87.5100845,Tuscaloosa County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4135,04/18/2005,Chicago,IL,60623.0,COOK,41.8498308,-87.7161684,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4136,04/19/2005,Gahanna,OH,43230.0,FRANKLIN,40.0544204,-82.8775642,"Columbus Division of Police, Gahanna Police Department",Gunshot,"Intentional Use of Force, Deadly",2005.0
18955,04/19/2005,Oklahoma City,OK,73129.0,OKLAHOMA,35.4429327,-97.508604,Oklahoma County Sheriff's Office,Vehicle,Vehicle/Pursuit,2005.0
19867,04/19/2005,Phoenixville,PA,19460.0,CHESTER,40.1212671,-75.5213501,Phoenixville Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
25841,04/19/2005,St. Louis,MO,63108.0,ST LOUIS CITY,38.6516733,-90.2673677,St. Louis Metropolitan Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
19868,04/20/2005,Belle Vernon,PA,15012.0,FAYETTE,40.164478,-79.796995,Rostraver Township Police Department,Gunshot,Suicide,2005.0
4137,04/20/2005,Roy,WA,98580.0,PIERCE,47.0618486,-122.4433752,Pierce County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4138,04/20/2005,Harvey,LA,70058.0,JEFFERSON,29.848275,-90.043197,Jefferson Parish Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
22161,04/21/2005,Fort Wayne,IN,46806.0,ALLEN,41.0464901,-85.1153322,Fort Wayne Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4139,04/21/2005,Sacramento,CA,95815.0,SACRAMENTO,38.609294,-121.440416,Sacramento Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4140,04/21/2005,Westminster,CA,92683.0,ORANGE,33.7634091,-118.0408478,Westminster Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4141,04/22/2005,Flint,MI,48507.0,GENESEE,42.9443576,-83.6835469,Grand Blanc Township Police Department,Vehicle,Vehicle/Pursuit,2005.0
4142,04/22/2005,Flint,MI,48507.0,GENESEE,42.9443576,-83.6835469,Grand Blanc Township Police Department,Vehicle,Vehicle/Pursuit,2005.0
4143,04/22/2005,North Bellport,NY,11772.0,SUFFOLK,40.776565,-72.956446,Suffolk County Police Department,Tasered,Yes,2005.0
4145,04/23/2005,Spring Valley,IL,61362.0,BUREAU,41.3259893,-89.1972984,Spring Valley Police Department,Gunshot,Suicide,2005.0
4144,04/23/2005,Columbus,OH,43222.0,FRANKLIN,39.954206,-83.022282,Columbus Division of Police,Gunshot,"Intentional Use of Force, Deadly",2005.0
4146,04/23/2005,Atlanta,GA,30310.0,FULTON,33.7235191,-84.4106386,Atlanta Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
18954,04/23/2005,Cyril,OK,73029.0,CADDO,34.9419519,-98.2006223,Anadarko Police Department,Vehicle,Vehicle/Pursuit,2005.0
4150,04/24/2005,Phoenix,AZ,85017.0,MARICOPA,33.534934,-112.1169213,Phoenix Police Department,Tasered,Yes,2005.0
4147,04/24/2005,Minneapolis,MN,55407.0,HENNEPIN,44.9395829,-93.2663555,Minneapolis Police Department,Vehicle,Vehicle/Pursuit,2005.0
4148,04/24/2005,Minneapolis,MN,55407.0,HENNEPIN,44.9395829,-93.2663555,Minneapolis Police Department,Vehicle,Vehicle/Pursuit,2005.0
4149,04/24/2005,Minneapolis,MN,55407.0,HENNEPIN,44.9395829,-93.2663555,Minneapolis Police Department,Vehicle,Vehicle/Pursuit,2005.0
4151,04/25/2005,Jackson,MS,39209.0,HINDS,32.3206149,-90.2324689,Jackson Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
20352,04/26/2005,Milwaukee,WI,53233.0,MILWAUKEE,43.0350014,-87.9466381,Milwaukee Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
21559,04/26/2005,Cambridge,MD,21613.0,DORCHESTER,38.5682661,-76.0680442,Cambridge Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4153,04/27/2005,Alexandria,VA,22301.0,ALEXANDRIA CITY,38.8263874,-77.0627513,Alexandria Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4152,04/27/2005,Buena Vista,CO,81211.0,CHAFFEE,38.8439041,-106.1336427,Colorado State Patrol,Vehicle,Vehicle/Pursuit,2005.0
4154,04/28/2005,Washington,DC,20032.0,DISTRICT OF COLUMBIA,38.8437545,-76.9880669,Washington Metropolitan Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4155,04/28/2005,Atlanta,GA,30317.0,FULTON,33.7535669,-84.3492032,Georgia State Patrol,Vehicle,Vehicle/Pursuit,2005.0
4156,04/28/2005,Columbia Heights,MN,55421.0,ANOKA,45.048196,-93.2615451,"Fridley Police Department, Columbia Heights Police Department",Vehicle,Vehicle/Pursuit,2005.0
4157,04/29/2005,Seattle,WA,98134.0,KING,47.5455695,-122.3343252,Seattle Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4159,04/29/2005,Orlando,FL,32819.0,ORANGE,28.4114711,-81.4771395,Orange County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4158,04/29/2005,St. Petersburg,FL,33704.0,PINELLAS,27.7863894,-82.6500955,St. Petersburg Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4162,04/30/2005,Fresno,CA,93722.0,FRESNO,36.844807,-119.8887739,Fresno Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4160,04/30/2005,Lindsay,CA,93247.0,TULARE,36.2108099,-119.1272038,Lindsay Department of Public Safety,Gunshot,Suicide,2005.0
4161,04/30/2005,Marion,AL,36756.0,PERRY,32.6263522,-87.3183486,Marion Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4163,05/01/2005,Salida,CO,81201.0,CHAFFEE,38.5192254,-105.9980564,Chaffee County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
18953,05/01/2005,Muskogee,OK,74401.0,MUSKOGEE,35.7546509,-95.3777949,Muskogee Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
25842,05/01/2005,Lake Isabella,CA,93240.0,KERN,35.5986661,-118.4712728,"Kern County Sheriff's Office, California Highway Patrol",Gunshot,"Intentional Use of Force, Deadly",2005.0
4164,05/02/2005,Phoenix,AZ,85022.0,MARICOPA,33.6412556,-112.0622452,Phoenix Police Department,Tasered,Yes,2005.0
21047,05/03/2005,Saranac,MI,48881.0,IONIA,42.9439966,-85.2137723,Ionia County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2005.0
4165,05/04/2005,Santa Ana,CA,92704.0,ORANGE,33.7246333,-117.9073244,Santa Ana Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4166,05/04/2005,Corona,CA,92880.0,RIVERSIDE,33.8877426,-117.5662645,Corona Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4167,05/04/2005,Duluth,MN,55803.0,ST LOUIS,46.8579948,-92.1110973,Minnesota State Patrol,Vehicle,Vehicle/Pursuit,2005.0
4174,05/05/2005,Conyers,GA,30012.0,ROCKDALE,33.6667994,-84.0311736,U.S. Federal Bureau of Investigation,Gunshot,"Intentional Use of Force, Deadly",2005.0
4168,05/05/2005,Modesto,CA,95354.0,STANISLAUS,37.6382428,-120.9889199,Stanislaus County Sheriff's Office,Vehicle,Vehicle/Pursuit,2005.0
4169,05/05/2005,McCook,IL,60525.0,COOK,41.8055828,-87.8423689,Brookfield Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
4170,05/05/2005,Pine Bluff,AR,71601.0,JEFFERSON,34.2252608,-92.0206851,Pine Bluff Police Department,Gunshot,"Intentional Use of Force, Deadly",2005.0
